startcode,startname,endcode,endname,distance,route,sitenum,price
176,豹澥,80,双墩,38.333,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56f79c80,29,8
176,豹澥,81,王家湾,36.289,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81,29,8
176,豹澥,82,龙阳村,37.396,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82,30,8
176,豹澥,83,陶家岭,38.302,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83,31,8
176,豹澥,84,四新大道,39.661,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83c84,32,8
176,豹澥,85,汉阳客运站,40.589,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83c84c85,33,9
176,豹澥,86,三角湖,42.152,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83c84c85c86,34,9
176,豹澥,87,体育中心,43.606,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83c84c85c86c87,35,9
176,豹澥,88,东风公司,44.448,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83c84c85c86c87c88,36,9
176,豹澥,89,沌阳大道,45.897,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81c82c83c84c85c86c87c88c89,37,9
176,豹澥,90,武汉火车站,36.137,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96d95d94d93d92d91d90,30,8
176,豹澥,91,杨春湖,35.327,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96d95d94d93d92d91,29,8
176,豹澥,92,工业四路,34.154,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96d95d94d93d92,28,8
176,豹澥,93,仁和路,32.52,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96d95d94d93,27,8
176,豹澥,94,园林路,31.187,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96d95d94,26,7
176,豹澥,95,罗家港,30.151,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96d95,25,7
176,豹澥,96,铁机路,28.98,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97d96,24,7
176,豹澥,97,岳家嘴,27.948,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97,23,7
176,豹澥,98,东亭,27.02,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98,22,7
176,豹澥,99,青鱼嘴,25.972,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99,21,7
176,豹澥,100,楚河汉街,24.746,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100,20,7
176,豹澥,101,梅苑小区,23.798,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101,19,6
176,豹澥,102,武昌火车站,24.698,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102,20,7
176,豹澥,103,首义路,25.595,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103,21,7
176,豹澥,104,复兴路,26.313,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104,22,7
176,豹澥,105,拦江路,29.591,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105,23,7
176,豹澥,106,钟家村,30.425,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106,24,7
176,豹澥,107,汉阳火车站,31.999,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107,25,7
176,豹澥,108,五里墩,33.011,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108,26,8
176,豹澥,109,七里庙,34.135,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109,27,8
176,豹澥,110,十里铺,35.339,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110,28,8
176,豹澥,111,玉龙路,37.19,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111,30,8
176,豹澥,112,永安堂,38.433,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112,31,8
176,豹澥,113,孟家铺,39.912,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113,32,8
176,豹澥,114,黄金口,42.674,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114,33,9
176,豹澥,115,新天,45.424,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115,34,9
176,豹澥,116,集贤,46.791,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116,35,9
176,豹澥,117,知音,48.802,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117,36,9
176,豹澥,118,新农,50.622,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117d118,37,10
176,豹澥,119,凤凰路,52.075,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117d118d119,38,10
176,豹澥,120,蔡甸广场,54.223,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117d118d119d120,39,10
176,豹澥,121,临嶂大道,55.464,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117d118d119d120d121,40,10
176,豹澥,122,新庙村,57.545,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117d118d119d120d121d122,41,10
176,豹澥,123,柏林,58.962,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106d107d108d109d110d81d111d112d113d114d115d116d117d118d119d120d121d122d123,42,10
176,豹澥,124,车城东路,43.329,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130e129e128e127e126e125e124,32,9
176,豹澥,125,江城大道,41.05,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130e129e128e127e126e125,31,9
176,豹澥,126,老关村,38.245,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130e129e128e127e126,30,8
176,豹澥,127,国博中心南,36.419,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130e129e128e127,29,8
176,豹澥,128,国博中心北,35.663,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130e129e128,28,8
176,豹澥,129,前进村,34.138,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130e129,27,8
176,豹澥,130,建港,33.185,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131e130,26,8
176,豹澥,131,马鹦路,31.707,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e131,25,7
176,豹澥,132,琴台,31.358,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e132,25,7
176,豹澥,133,武胜路,33.215,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102d103d104d105d106e132e133,26,8
176,豹澥,134,汉正街,32.466,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e135e134,25,8
176,豹澥,135,六渡桥,31.489,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e135,24,7
176,豹澥,136,苗栗路,32.995,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136,25,8
176,豹澥,137,三眼桥,34.883,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137,27,8
176,豹澥,138,唐家墩,35.836,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138,28,8
176,豹澥,139,石桥,37.313,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138e139,29,8
176,豹澥,140,杨汊湖,38.157,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138e139e140,30,8
176,豹澥,141,轻工大学,41.228,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138e139e140e60e141,32,9
176,豹澥,142,园博园北,42.116,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56f79f162f163f142,31,9
176,豹澥,143,金银湖,43.864,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56f79f162f163f142e143,32,9
176,豹澥,144,金银湖公园,46.255,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56f79f162f163f142e143e144,33,9
176,豹澥,145,青龙山地铁小镇,49.569,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151f150f149f148f147f146f145,32,9
176,豹澥,146,纸坊大街,46.326,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151f150f149f148f147f146,31,9
176,豹澥,147,北华街,44.965,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151f150f149f148f147,30,9
176,豹澥,148,谭鑫培公园,43.355,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151f150f149f148,29,9
176,豹澥,149,江夏客厅,41.355,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151f150f149,28,9
176,豹澥,150,大花岭,38.848,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151f150,27,8
176,豹澥,151,新路村,35.41,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152f151,26,8
176,豹澥,152,野芷湖,33.019,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153f152,25,8
176,豹澥,153,板桥,31.302,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154f153,24,7
176,豹澥,154,湖工大,30.235,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155f154,23,7
176,豹澥,155,建安街,27.941,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156f155,22,7
176,豹澥,156,瑞安街,26.558,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f156,21,7
176,豹澥,157,小东门,26.072,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48d101d102f157,21,7
176,豹澥,158,新河街,26.908,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158,22,7
176,豹澥,159,湖北大学,28.975,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159,23,7
176,豹澥,160,徐家棚,30.566,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160,24,7
176,豹澥,161,取水楼,35.317,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76f161,27,8
176,豹澥,162,常码头,38.094,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56f79f162,29,8
176,豹澥,163,园博园,39.979,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56f79f162f163,30,8
176,豹澥,164,梨园,28.821,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97g164,24,7
176,豹澥,165,汪家墩,29.266,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97g165,24,7
176,豹澥,166,徐东,30.013,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49d100d99d98d97g165g166,25,7
176,豹澥,167,竹叶山,36.873,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74g167,27,8
176,豹澥,168,中一路,38.447,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74g167g168,28,8
176,豹澥,169,塔子湖,40.095,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74g167g168g169,29,9
176,豹澥,170,金潭路,42.84,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74g167g168g169g63g170,31,9
176,豹澥,171,左岭,9.495,176h175h174h173h172h171,5,4
176,豹澥,172,未来三路,8.051,176h175h174h173h172,4,4
176,豹澥,173,未来一路,6.022,176h175h174h173,3,3
176,豹澥,174,长岭山,3.869,176h175h174,2,2
176,豹澥,175,光谷七路,1.067,176h175,1,2
176,豹澥,176,豹澥,0,176,0,0
176,豹澥,177,光谷六路,1.133,176h177,1,2
176,豹澥,178,光谷五路,2.059,176h177h178,2,2
176,豹澥,179,光谷四路,3.346,176h177h178h179,3,2
176,豹澥,180,光谷生物园,4.421,176h177h178h179h180,4,3
176,豹澥,181,光谷同济医院,5.841,176h177h178h179h180h181,5,3
176,豹澥,182,湖口,7.781,176h177h178h179h180h181h182,6,3
176,豹澥,183,金台,74.129,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184i183,45,11
176,豹澥,184,施岗,72.17,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184,44,11
176,豹澥,185,阳逻开发区,68.938,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185,43,10
176,豹澥,186,阳逻,67.478,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186,42,10
176,豹澥,187,武生院,64.691,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187,41,10
176,豹澥,188,军民村,63.673,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188,40,10
176,豹澥,189,沙口,59.888,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190i189,39,10
176,豹澥,190,武湖,55.26,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191i190,38,10
176,豹澥,191,高车,53.03,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192i191,37,10
176,豹澥,192,青龙,50.736,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193i192,36,10
176,豹澥,193,谌家矶,47.572,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194i193,35,9
176,豹澥,194,朱家河,46.691,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195i194,34,9
176,豹澥,195,幸福湾,44.34,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196i195,33,9
176,豹澥,196,新荣客运站,42.298,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197i196,32,9
176,豹澥,197,百步亭花园路,40.539,176h177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74c73c72c71c70i197,31,9
177,光谷六路,0,汉口北,45.522,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6a5a4a3a2a1a0,33,9
177,光谷六路,1,滠口新城,42.112,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6a5a4a3a2a1,32,9
177,光谷六路,2,藤子岗,40.992,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6a5a4a3a2,31,9
177,光谷六路,3,堤角,39.967,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6a5a4a3,30,8
177,光谷六路,4,新荣,38.802,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6a5a4,29,8
177,光谷六路,5,丹水池,37.365,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6a5,28,8
177,光谷六路,6,徐洲新村,35.84,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7a6,27,8
177,光谷六路,7,二七路,35.045,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8a7,26,8
177,光谷六路,8,头道街,34.13,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9a8,25,8
177,光谷六路,9,黄浦路,32.927,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9,24,8
177,光谷六路,10,三阳路,32.068,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11a10,24,8
177,光谷六路,11,大智路,31.058,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11,23,7
177,光谷六路,12,循礼门,30.402,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12,23,7
177,光谷六路,13,友谊路,31.388,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13,24,7
177,光谷六路,14,利济北路,32.276,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14,25,8
177,光谷六路,15,崇仁路,33.156,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15,26,8
177,光谷六路,16,硚口路,34.298,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16,27,8
177,光谷六路,17,太平洋,35.343,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17,28,8
177,光谷六路,18,宗关,36.923,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18,29,8
177,光谷六路,19,汉西一路,37.844,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19,30,8
177,光谷六路,20,古田四路,38.664,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20,31,8
177,光谷六路,21,古田三路,39.459,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21,32,8
177,光谷六路,22,古田二路,40.366,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22,33,9
177,光谷六路,23,古田一路,41.884,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23,34,9
177,光谷六路,24,舵落口,43.319,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24,35,9
177,光谷六路,25,竹叶海,44.126,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25,36,9
177,光谷六路,26,额头湾,45.07,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25a26,37,9
177,光谷六路,27,五环大道,46.725,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27,38,9
177,光谷六路,28,东吴大道,48.377,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28,39,9
177,光谷六路,29,码头潭公园,49.414,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29,40,9
177,光谷六路,30,三店,51.385,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29a30,41,10
177,光谷六路,31,径河,52.495,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29a30a31,42,10
177,光谷六路,32,佛祖岭,15.836,177h178h179h180h181h182h37b36b35b34b33b32,11,5
177,光谷六路,33,藏龙东街,14.815,177h178h179h180h181h182h37b36b35b34b33,10,5
177,光谷六路,34,秀湖,12.816,177h178h179h180h181h182h37b36b35b34,9,5
177,光谷六路,35,金融港北,11.213,177h178h179h180h181h182h37b36b35,8,4
177,光谷六路,36,黄龙山路,9.175,177h178h179h180h181h182h37b36,7,4
177,光谷六路,37,光谷火车站,8.116,177h178h179h180h181h182h37,6,4
177,光谷六路,38,佳园路,9.603,177h178h179h180h181h182h37b38,7,4
177,光谷六路,39,光谷大道,10.971,177h178h179h180h181h182h37b38b39,8,4
177,光谷六路,40,华中科技大学,11.788,177h178h179h180h181h182h37b38b39b40,9,4
177,光谷六路,41,珞雄路,12.797,177h178h179h180h181h182h37b38b39b40b41,10,5
177,光谷六路,42,光谷广场,13.591,177h178h179h180h181h182h37b38b39b40b41b42,11,5
177,光谷六路,43,杨家湾,14.908,177h178h179h180h181h182h37b38b39b40b41b42b43,12,5
177,光谷六路,44,虎泉,16.35,177h178h179h180h181h182h37b38b39b40b41b42b43b44,13,5
177,光谷六路,45,广埠屯,17.963,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45,14,5
177,光谷六路,46,街道口,18.914,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46,15,6
177,光谷六路,47,宝通寺,20.152,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47,16,6
177,光谷六路,48,中南路,21.57,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48,17,6
177,光谷六路,49,洪山广场,22.536,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49,18,6
177,光谷六路,50,小龟山,23.704,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50,19,6
177,光谷六路,51,螃蟹岬,24.634,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51,20,7
177,光谷六路,52,积玉桥,26.213,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52,21,7
177,光谷六路,53,江汉路,29.505,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53,22,7
177,光谷六路,54,中山公园,31.945,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54,24,7
177,光谷六路,55,青年路,32.891,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55,25,8
177,光谷六路,56,王家墩东,33.893,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56,26,8
177,光谷六路,57,范湖,35.303,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56b57,27,8
177,光谷六路,58,汉口火车站,36.519,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56b57b58,28,8
177,光谷六路,59,长港路,37.926,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53b12b54b55b56b57b58b59,29,8
177,光谷六路,60,常青花园,39.134,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138e139e140e60,30,8
177,光谷六路,61,金银潭,40.226,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138e139e140e60b61,31,9
177,光谷六路,62,常青城,42.238,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51b52b53e11e136e76e137e138e139e140e60b61b62,32,9
177,光谷六路,63,宏图大道,40.852,177h178h179h180h181h182h37b38b39b40b41b42b43b44b45b46b47b48b49b50b51f158f159f160g9g74g167g168g169g63,29,9
