distance,price,route,begin_id,end_id,time
38.431,8,191i70c76f89,192,90,62
33.71,8,191i70c74g97d90,192,91,53
32.9,8,191i70c74g97d91,192,92,51
31.727,7,191i70c74g97d92,192,93,49
30.093,7,191i70c74g97d93,192,94,47
28.76,7,191i70c74g97d94,192,95,45
27.724,7,191i70c74g97d95,192,96,43
26.553,7,191i70c74g97d96,192,97,40
25.521,7,191i70c74g97,192,98,38
26.449,7,191i70c74g97d98,192,99,40
27.497,7,191i70c74g97d99,192,100,43
28.723,7,191i70c74g97d100,192,101,45
30.396,7,191i70c74g160f102d101,192,102,45
29.496,7,191i70c74g160f102,192,103,43
30.393,7,191i70c74g160f102d103,192,104,45
31.111,7,191i70c74g160f102d104,192,105,47
28.816,7,191i70c76e106d105,192,106,51
27.982,7,191i70c76e106,192,107,49
29.556,7,191i70c76e106d107,192,108,51
30.568,7,191i70c76e106d108,192,109,53
30.977,7,191i70c76f81d109,192,110,49
29.773,7,191i70c76f81d110,192,111,47
29.724,7,191i70c76f81d111,192,112,47
30.967,7,191i70c76f81d112,192,113,49
32.446,8,191i70c76f81d113,192,114,51
35.208,8,191i70c76f81d114,192,115,53
37.958,8,191i70c76f81d115,192,116,56
39.325,8,191i70c76f81d116,192,117,58
41.336,9,191i70c76f81d117,192,118,60
43.156,9,191i70c76f81d118,192,119,62
44.609,9,191i70c76f81d119,192,120,65
46.757,9,191i70c76f81d120,192,121,67
47.998,9,191i70c76f81d121,192,122,70
50.079,10,191i70c76f81d122,192,123,72
51.496,10,191i70c76f81d123,192,124,72
38.279,8,191i70c76f88e124,192,125,62
38.607,8,191i70c76e125,192,126,65
35.802,8,191i70c76e126,192,127,62
33.976,8,191i70c76e127,192,128,60
33.22,8,191i70c76e128,192,129,58
31.695,7,191i70c76e129,192,130,56
30.742,7,191i70c76e130,192,131,53
29.264,7,191i70c76e131,192,132,51
27.049,7,191i70c76e132,192,133,47
25.192,7,191i70c76e133,192,134,45
24.43,7,191i70c76e134,192,135,43
23.453,6,191i70c76e135,192,136,40
20.245,6,191i70c76e136,192,137,34
20.405,6,191i70c76e137,192,138,34
21.358,6,191i70c76e138,192,139,36
22.835,6,191i70c76e139,192,140,38
23.679,6,191i70c76e140,192,141,40
24.516,7,191i70c63b60e141,192,142,32
25.718,7,191i70c63b60e142,192,143,34
27.466,7,191i70c63b60e143,192,144,36
29.857,7,191i70c63b60e144,192,145,38
54.367,10,191i70c74g160f145,192,146,70
51.124,10,191i70c74g160f146,192,147,67
49.763,9,191i70c74g160f147,192,148,65
48.153,9,191i70c74g160f148,192,149,62
46.153,9,191i70c74g160f149,192,150,60
43.646,9,191i70c74g160f150,192,151,58
40.208,9,191i70c74g160f151,192,152,56
37.817,8,191i70c74g160f152,192,153,53
36.1,8,191i70c74g160f153,192,154,51
35.033,8,191i70c74g160f154,192,155,49
32.739,8,191i70c74g160f155,192,156,47
31.356,7,191i70c74g160f156,192,157,45
28.122,7,191i70c74g160f157,192,158,40
26.122,7,191i70c74g160f158,192,159,36
24.055,7,191i70c74g160f159,192,160,34
22.464,6,191i70c74g160,192,161,32
20.839,6,191i70c76f161,192,162,34
25.071,7,191i70c76f162,192,163,40
26.956,7,191i70c76f163,192,164,43
26.394,7,191i70c74g164,192,165,40
24.203,7,191i70c74g165,192,166,36
23.456,6,191i70c74g166,192,167,34
18.945,6,191i70c74g167,192,168,30
20.519,6,191i70c74g168,192,169,32
19.455,6,191i70c63g169,192,170,25
18.42,6,191i70c63g170,192,171,25
62.525,10,191i70c74g160f51b37h171,192,172,96
61.081,10,191i70c74g160f51b37h172,192,173,94
59.052,10,191i70c74g160f51b37h173,192,174,92
56.899,10,191i70c74g160f51b37h174,192,175,90
54.097,10,191i70c74g160f51b37h175,192,176,87
53.03,10,191i70c74g160f51b37h176,192,177,85
51.897,10,191i70c74g160f51b37h177,192,178,82
50.971,10,191i70c74g160f51b37h178,192,179,79
49.684,9,191i70c74g160f51b37h179,192,180,77
48.609,9,191i70c74g160f51b37h180,192,181,74
47.189,9,191i70c74g160f51b37h181,192,182,72
45.249,9,191i70c74g160f51b37h182,192,183,72
21.099,6,191i183,192,184,20
19.14,6,191i184,192,185,18
15.908,5,191i185,192,186,16
14.448,5,191i186,192,187,13
11.661,4,191i187,192,188,11
10.643,4,191i188,192,189,8
6.858,3,191i189,192,190,6
2.23,2,191i190,192,191,4
0,0,191,192,192,0
2.294,2,191i192,192,193,4
5.458,3,191i193,192,194,6
6.339,3,191i194,192,195,8
8.69,4,191i195,192,196,11
10.732,4,191i196,192,197,13
12.491,5,191i197,192,198,16
29.271,7,192i70c74g9a0,193,1,47
25.861,7,192i70c74g9a1,193,2,45
24.741,7,192i70c74g9a2,193,3,43
23.716,6,192i70c74g9a3,193,4,40
22.551,6,192i70c74g9a4,193,5,38
21.114,6,192i70c74g9a5,193,6,36
19.589,6,192i70c74g9a6,193,7,34
18.794,6,192i70c74g9a7,193,8,32
17.879,5,192i70c74g9a8,193,9,30
16.676,5,192i70c74g9,193,10,27
17.831,5,192i70c74g9a10,193,11,30
18.755,6,192i70c76e11,193,12,34
19.838,6,192i70c76e11a12,193,13,36
20.824,6,192i70c76e11a13,193,14,38
21.712,6,192i70c76e11a14,193,15,40
22.592,6,192i70c76e11a15,193,16,43
23.734,6,192i70c76e11a16,193,17,45
24.779,7,192i70c76e11a17,193,18,47
23.998,6,192i70c76f18,193,19,40
24.919,7,192i70c76f18a19,193,20,43
25.739,7,192i70c76f18a20,193,21,45
26.534,7,192i70c76f18a21,193,22,47
27.441,7,192i70c76f18a22,193,23,49
28.959,7,192i70c76f18a23,193,24,51
30.394,7,192i70c76f18a24,193,25,53
31.201,7,192i70c76f18a25,193,26,56
32.145,8,192i70c76f18a26,193,27,58
33.8,8,192i70c76f18a27,193,28,60
35.452,8,192i70c76f18a28,193,29,62
36.489,8,192i70c76f18a29,193,30,65
38.46,8,192i70c76f18a30,193,31,67
39.57,8,192i70c76f18a31,193,32,70
49.207,9,192i70c74g160f51b32,193,33,77
48.186,9,192i70c74g160f51b33,193,34,74
46.187,9,192i70c74g160f51b34,193,35,72
44.584,9,192i70c74g160f51b35,193,36,72
42.546,9,192i70c74g160f51b36,193,37,70
41.487,9,192i70c74g160f51b37,193,38,67
40,8,192i70c74g160f51b38,193,39,65
38.632,8,192i70c74g160f51b39,193,40,62
37.815,8,192i70c74g160f51b40,193,41,60
36.806,8,192i70c74g160f51b41,193,42,58
36.012,8,192i70c74g160f51b42,193,43,56
34.695,8,192i70c74g160f51b43,193,44,53
33.253,8,192i70c74g160f51b44,193,45,51
31.64,7,192i70c74g160f51b45,193,46,49
30.689,7,192i70c74g160f51b46,193,47,47
29.451,7,192i70c74g160f51b47,193,48,45
28.033,7,192i70c74g160f51b48,193,49,43
27.067,7,192i70c74g160f51b49,193,50,40
25.899,7,192i70c74g160f51b50,193,51,38
24.969,7,192i70c74g160f51,193,52,36
23.6,6,192i70c76e53b52,193,53,38
20.308,6,192i70c76e53,193,54,36
21.381,6,192i70c76e11a12b54,193,55,38
20.711,6,192i70c76f56b55,193,56,36
19.709,6,192i70c76f56,193,57,34
19.695,6,192i70c57,193,58,34
20.911,6,192i70c57b58,193,59,36
22.318,6,192i70c57b59,193,60,38
21.261,6,192i70c63b60,193,61,27
20.169,6,192i70c63b61,193,62,25
18.157,6,192i70c63b62,193,63,22
15.271,5,192i70c63,193,64,20
19.217,6,192i70c63b64,193,65,22
20.86,6,192i70c63b65,193,66,25
22.899,6,192i70c63b66,193,67,27
24.326,7,192i70c63b67,193,68,30
30.33,7,192i70c63b68,193,69,32
12.849,5,192i70c69,193,70,18
11.182,4,192i70,193,71,16
12.363,5,192i70c71,193,72,18
13.616,5,192i70c72,193,73,20
14.375,5,192i70c73,193,74,22
15.257,5,192i70c74,193,75,25
16.153,5,192i70c75,193,76,27
17.087,5,192i70c76,193,77,30
18.019,6,192i70c77,193,78,32
20.58,6,192i70c78,193,79,36
21.191,6,192i70c76f79,193,80,36
23.016,6,192i70c76f80,193,81,38
26.529,7,192i70c76f81,193,82,43
27.636,7,192i70c76f82,193,83,45
28.542,7,192i70c76f83,193,84,47
29.901,7,192i70c76f84,193,85,49
30.829,7,192i70c76f85,193,86,51
32.392,8,192i70c76f86,193,87,53
33.846,8,192i70c76f87,193,88,56
34.688,8,192i70c76f88,193,89,58
36.137,8,192i70c76f89,193,90,60
31.416,7,192i70c74g97d90,193,91,51
30.606,7,192i70c74g97d91,193,92,49
29.433,7,192i70c74g97d92,193,93,47
27.799,7,192i70c74g97d93,193,94,45
26.466,7,192i70c74g97d94,193,95,43
25.43,7,192i70c74g97d95,193,96,40
24.259,7,192i70c74g97d96,193,97,38
23.227,6,192i70c74g97,193,98,36
24.155,7,192i70c74g97d98,193,99,38
25.203,7,192i70c74g97d99,193,100,40
26.429,7,192i70c74g97d100,193,101,43
28.102,7,192i70c74g160f102d101,193,102,43
27.202,7,192i70c74g160f102,193,103,40
28.099,7,192i70c74g160f102d103,193,104,43
28.817,7,192i70c74g160f102d104,193,105,45
26.522,7,192i70c76e106d105,193,106,49
25.688,7,192i70c76e106,193,107,47
27.262,7,192i70c76e106d107,193,108,49
28.274,7,192i70c76e106d108,193,109,51
28.683,7,192i70c76f81d109,193,110,47
27.479,7,192i70c76f81d110,193,111,45
27.43,7,192i70c76f81d111,193,112,45
28.673,7,192i70c76f81d112,193,113,47
30.152,7,192i70c76f81d113,193,114,49
32.914,8,192i70c76f81d114,193,115,51
35.664,8,192i70c76f81d115,193,116,53
37.031,8,192i70c76f81d116,193,117,56
39.042,8,192i70c76f81d117,193,118,58
40.862,9,192i70c76f81d118,193,119,60
42.315,9,192i70c76f81d119,193,120,62
44.463,9,192i70c76f81d120,193,121,65
45.704,9,192i70c76f81d121,193,122,67
47.785,9,192i70c76f81d122,193,123,70
49.202,9,192i70c76f81d123,193,124,72
35.985,8,192i70c76f88e124,193,125,60
36.313,8,192i70c76e125,193,126,62
33.508,8,192i70c76e126,193,127,60
31.682,7,192i70c76e127,193,128,58
30.926,7,192i70c76e128,193,129,56
29.401,7,192i70c76e129,193,130,53
28.448,7,192i70c76e130,193,131,51
26.97,7,192i70c76e131,193,132,49
24.755,7,192i70c76e132,193,133,45
22.898,6,192i70c76e133,193,134,43
22.136,6,192i70c76e134,193,135,40
21.159,6,192i70c76e135,193,136,38
17.951,5,192i70c76e136,193,137,32
18.111,6,192i70c76e137,193,138,32
19.064,6,192i70c76e138,193,139,34
20.541,6,192i70c76e139,193,140,36
21.385,6,192i70c76e140,193,141,38
22.222,6,192i70c63b60e141,193,142,30
23.424,6,192i70c63b60e142,193,143,32
25.172,7,192i70c63b60e143,193,144,34
27.563,7,192i70c63b60e144,193,145,36
52.073,10,192i70c74g160f145,193,146,67
48.83,9,192i70c74g160f146,193,147,65
47.469,9,192i70c74g160f147,193,148,62
45.859,9,192i70c74g160f148,193,149,60
43.859,9,192i70c74g160f149,193,150,58
41.352,9,192i70c74g160f150,193,151,56
37.914,8,192i70c74g160f151,193,152,53
35.523,8,192i70c74g160f152,193,153,51
33.806,8,192i70c74g160f153,193,154,49
32.739,8,192i70c74g160f154,193,155,47
30.445,7,192i70c74g160f155,193,156,45
29.062,7,192i70c74g160f156,193,157,43
25.828,7,192i70c74g160f157,193,158,38
23.828,6,192i70c74g160f158,193,159,34
21.761,6,192i70c74g160f159,193,160,32
20.17,6,192i70c74g160,193,161,30
18.545,6,192i70c76f161,193,162,32
22.777,6,192i70c76f162,193,163,38
24.662,7,192i70c76f163,193,164,40
24.1,7,192i70c74g164,193,165,38
21.909,6,192i70c74g165,193,166,34
21.162,6,192i70c74g166,193,167,32
16.651,5,192i70c74g167,193,168,27
18.225,6,192i70c74g168,193,169,30
17.161,5,192i70c63g169,193,170,22
16.126,5,192i70c63g170,193,171,22
60.231,10,192i70c74g160f51b37h171,193,172,94
58.787,10,192i70c74g160f51b37h172,193,173,92
56.758,10,192i70c74g160f51b37h173,193,174,90
54.605,10,192i70c74g160f51b37h174,193,175,87
51.803,10,192i70c74g160f51b37h175,193,176,85
50.736,10,192i70c74g160f51b37h176,193,177,82
49.603,9,192i70c74g160f51b37h177,193,178,79
48.677,9,192i70c74g160f51b37h178,193,179,77
47.39,9,192i70c74g160f51b37h179,193,180,74
46.315,9,192i70c74g160f51b37h180,193,181,72
44.895,9,192i70c74g160f51b37h181,193,182,72
42.955,9,192i70c74g160f51b37h182,193,183,70
23.393,6,192i183,193,184,22
21.434,6,192i184,193,185,20
18.202,6,192i185,193,186,18
16.742,5,192i186,193,187,16
13.955,5,192i187,193,188,13
12.937,5,192i188,193,189,11
9.152,4,192i189,193,190,8
4.524,3,192i190,193,191,6
2.294,2,192i191,193,192,4
0,0,192,193,193,0
3.164,2,192i193,193,194,4
4.045,3,192i194,193,195,6
6.396,3,192i195,193,196,8
8.438,4,192i196,193,197,11
10.197,4,192i197,193,198,13
26.107,7,193i70c74g9a0,194,1,45
22.697,6,193i70c74g9a1,194,2,43
21.577,6,193i70c74g9a2,194,3,40
20.552,6,193i70c74g9a3,194,4,38
19.387,6,193i70c74g9a4,194,5,36
17.95,5,193i70c74g9a5,194,6,34
16.425,5,193i70c74g9a6,194,7,32
15.63,5,193i70c74g9a7,194,8,30
14.715,5,193i70c74g9a8,194,9,27
13.512,5,193i70c74g9,194,10,25
14.667,5,193i70c74g9a10,194,11,27
15.591,5,193i70c76e11,194,12,32
16.674,5,193i70c76e11a12,194,13,34
17.66,5,193i70c76e11a13,194,14,36
18.548,6,193i70c76e11a14,194,15,38
19.428,6,193i70c76e11a15,194,16,40
20.57,6,193i70c76e11a16,194,17,43
21.615,6,193i70c76e11a17,194,18,45
20.834,6,193i70c76f18,194,19,38
21.755,6,193i70c76f18a19,194,20,40
22.575,6,193i70c76f18a20,194,21,43
23.37,6,193i70c76f18a21,194,22,45
24.277,7,193i70c76f18a22,194,23,47
25.795,7,193i70c76f18a23,194,24,49
27.23,7,193i70c76f18a24,194,25,51
28.037,7,193i70c76f18a25,194,26,53
28.981,7,193i70c76f18a26,194,27,56
30.636,7,193i70c76f18a27,194,28,58
32.288,8,193i70c76f18a28,194,29,60
33.325,8,193i70c76f18a29,194,30,62
35.296,8,193i70c76f18a30,194,31,65
36.406,8,193i70c76f18a31,194,32,67
46.043,9,193i70c74g160f51b32,194,33,74
45.022,9,193i70c74g160f51b33,194,34,72
43.023,9,193i70c74g160f51b34,194,35,72
41.42,9,193i70c74g160f51b35,194,36,70
39.382,8,193i70c74g160f51b36,194,37,67
38.323,8,193i70c74g160f51b37,194,38,65
36.836,8,193i70c74g160f51b38,194,39,62
35.468,8,193i70c74g160f51b39,194,40,60
34.651,8,193i70c74g160f51b40,194,41,58
33.642,8,193i70c74g160f51b41,194,42,56
32.848,8,193i70c74g160f51b42,194,43,53
31.531,7,193i70c74g160f51b43,194,44,51
30.089,7,193i70c74g160f51b44,194,45,49
28.476,7,193i70c74g160f51b45,194,46,47
27.525,7,193i70c74g160f51b46,194,47,45
26.287,7,193i70c74g160f51b47,194,48,43
24.869,7,193i70c74g160f51b48,194,49,40
23.903,6,193i70c74g160f51b49,194,50,38
22.735,6,193i70c74g160f51b50,194,51,36
21.805,6,193i70c74g160f51,194,52,34
20.436,6,193i70c76e53b52,194,53,36
17.144,5,193i70c76e53,194,54,34
18.217,6,193i70c76e11a12b54,194,55,36
17.547,5,193i70c76f56b55,194,56,34
16.545,5,193i70c76f56,194,57,32
16.531,5,193i70c57,194,58,32
17.747,5,193i70c57b58,194,59,34
19.154,6,193i70c57b59,194,60,36
18.097,6,193i70c63b60,194,61,25
17.005,5,193i70c63b61,194,62,22
14.993,5,193i70c63b62,194,63,20
12.107,5,193i70c63,194,64,18
16.053,5,193i70c63b64,194,65,20
17.696,5,193i70c63b65,194,66,22
19.735,6,193i70c63b66,194,67,25
21.162,6,193i70c63b67,194,68,27
27.166,7,193i70c63b68,194,69,30
9.685,4,193i70c69,194,70,16
8.018,4,193i70,194,71,13
9.199,4,193i70c71,194,72,16
10.452,4,193i70c72,194,73,18
11.211,4,193i70c73,194,74,20
12.093,5,193i70c74,194,75,22
12.989,5,193i70c75,194,76,25
13.923,5,193i70c76,194,77,27
14.855,5,193i70c77,194,78,30
17.416,5,193i70c78,194,79,34
18.027,6,193i70c76f79,194,80,34
19.852,6,193i70c76f80,194,81,36
23.365,6,193i70c76f81,194,82,40
24.472,7,193i70c76f82,194,83,43
25.378,7,193i70c76f83,194,84,45
26.737,7,193i70c76f84,194,85,47
27.665,7,193i70c76f85,194,86,49
29.228,7,193i70c76f86,194,87,51
30.682,7,193i70c76f87,194,88,53
31.524,7,193i70c76f88,194,89,56
32.973,8,193i70c76f89,194,90,58
28.252,7,193i70c74g97d90,194,91,49
27.442,7,193i70c74g97d91,194,92,47
26.269,7,193i70c74g97d92,194,93,45
24.635,7,193i70c74g97d93,194,94,43
23.302,6,193i70c74g97d94,194,95,40
22.266,6,193i70c74g97d95,194,96,38
21.095,6,193i70c74g97d96,194,97,36
20.063,6,193i70c74g97,194,98,34
20.991,6,193i70c74g97d98,194,99,36
22.039,6,193i70c74g97d99,194,100,38
23.265,6,193i70c74g97d100,194,101,40
24.938,7,193i70c74g160f102d101,194,102,40
24.038,7,193i70c74g160f102,194,103,38
24.935,7,193i70c74g160f102d103,194,104,40
25.653,7,193i70c74g160f102d104,194,105,43
23.358,6,193i70c76e106d105,194,106,47
22.524,6,193i70c76e106,194,107,45
24.098,7,193i70c76e106d107,194,108,47
25.11,7,193i70c76e106d108,194,109,49
25.519,7,193i70c76f81d109,194,110,45
24.315,7,193i70c76f81d110,194,111,43
24.266,7,193i70c76f81d111,194,112,43
25.509,7,193i70c76f81d112,194,113,45
26.988,7,193i70c76f81d113,194,114,47
29.75,7,193i70c76f81d114,194,115,49
32.5,8,193i70c76f81d115,194,116,51
33.867,8,193i70c76f81d116,194,117,53
35.878,8,193i70c76f81d117,194,118,56
37.698,8,193i70c76f81d118,194,119,58
39.151,8,193i70c76f81d119,194,120,60
41.299,9,193i70c76f81d120,194,121,62
42.54,9,193i70c76f81d121,194,122,65
44.621,9,193i70c76f81d122,194,123,67
46.038,9,193i70c76f81d123,194,124,70
32.821,8,193i70c76f88e124,194,125,58
33.149,8,193i70c76e125,194,126,60
30.344,7,193i70c76e126,194,127,58
28.518,7,193i70c76e127,194,128,56
27.762,7,193i70c76e128,194,129,53
26.237,7,193i70c76e129,194,130,51
25.284,7,193i70c76e130,194,131,49
23.806,6,193i70c76e131,194,132,47
21.591,6,193i70c76e132,194,133,43
19.734,6,193i70c76e133,194,134,40
18.972,6,193i70c76e134,194,135,38
17.995,5,193i70c76e135,194,136,36
14.787,5,193i70c76e136,194,137,30
14.947,5,193i70c76e137,194,138,30
15.9,5,193i70c76e138,194,139,32
17.377,5,193i70c76e139,194,140,34
18.221,6,193i70c76e140,194,141,36
19.058,6,193i70c63b60e141,194,142,27
20.26,6,193i70c63b60e142,194,143,30
22.008,6,193i70c63b60e143,194,144,32
24.399,7,193i70c63b60e144,194,145,34
48.909,9,193i70c74g160f145,194,146,65
45.666,9,193i70c74g160f146,194,147,62
44.305,9,193i70c74g160f147,194,148,60
42.695,9,193i70c74g160f148,194,149,58
40.695,9,193i70c74g160f149,194,150,56
38.188,8,193i70c74g160f150,194,151,53
34.75,8,193i70c74g160f151,194,152,51
32.359,8,193i70c74g160f152,194,153,49
30.642,7,193i70c74g160f153,194,154,47
29.575,7,193i70c74g160f154,194,155,45
27.281,7,193i70c74g160f155,194,156,43
25.898,7,193i70c74g160f156,194,157,40
22.664,6,193i70c74g160f157,194,158,36
20.664,6,193i70c74g160f158,194,159,32
18.597,6,193i70c74g160f159,194,160,30
17.006,5,193i70c74g160,194,161,27
15.381,5,193i70c76f161,194,162,30
19.613,6,193i70c76f162,194,163,36
21.498,6,193i70c76f163,194,164,38
20.936,6,193i70c74g164,194,165,36
18.745,6,193i70c74g165,194,166,32
17.998,5,193i70c74g166,194,167,30
13.487,5,193i70c74g167,194,168,25
15.061,5,193i70c74g168,194,169,27
13.997,5,193i70c63g169,194,170,20
12.962,5,193i70c63g170,194,171,20
57.067,10,193i70c74g160f51b37h171,194,172,92
55.623,10,193i70c74g160f51b37h172,194,173,90
53.594,10,193i70c74g160f51b37h173,194,174,87
51.441,10,193i70c74g160f51b37h174,194,175,85
48.639,9,193i70c74g160f51b37h175,194,176,82
47.572,9,193i70c74g160f51b37h176,194,177,79
46.439,9,193i70c74g160f51b37h177,194,178,77
45.513,9,193i70c74g160f51b37h178,194,179,74
44.226,9,193i70c74g160f51b37h179,194,180,72
43.151,9,193i70c74g160f51b37h180,194,181,72
41.731,9,193i70c74g160f51b37h181,194,182,70
39.791,8,193i70c74g160f51b37h182,194,183,67
26.557,7,193i183,194,184,25
24.598,7,193i184,194,185,22
21.366,6,193i185,194,186,20
19.906,6,193i186,194,187,18
17.119,5,193i187,194,188,16
16.101,5,193i188,194,189,13
12.316,5,193i189,194,190,11
7.688,3,193i190,194,191,8
5.458,3,193i191,194,192,6
3.164,2,193i192,194,193,4
0,0,193,194,194,0
0.881,2,193i194,194,195,4
3.232,2,193i195,194,196,6
5.274,3,193i196,194,197,8
7.033,3,193i197,194,198,11
25.226,7,194i70c74g9a0,195,1,43
21.816,6,194i70c74g9a1,195,2,40
20.696,6,194i70c74g9a2,195,3,38
19.671,6,194i70c74g9a3,195,4,36
18.506,6,194i70c74g9a4,195,5,34
17.069,5,194i70c74g9a5,195,6,32
15.544,5,194i70c74g9a6,195,7,30
14.749,5,194i70c74g9a7,195,8,27
13.834,5,194i70c74g9a8,195,9,25
12.631,5,194i70c74g9,195,10,22
13.786,5,194i70c74g9a10,195,11,25
14.71,5,194i70c76e11,195,12,30
15.793,5,194i70c76e11a12,195,13,32
16.779,5,194i70c76e11a13,195,14,34
17.667,5,194i70c76e11a14,195,15,36
18.547,6,194i70c76e11a15,195,16,38
19.689,6,194i70c76e11a16,195,17,40
20.734,6,194i70c76e11a17,195,18,43
19.953,6,194i70c76f18,195,19,36
20.874,6,194i70c76f18a19,195,20,38
21.694,6,194i70c76f18a20,195,21,40
22.489,6,194i70c76f18a21,195,22,43
23.396,6,194i70c76f18a22,195,23,45
24.914,7,194i70c76f18a23,195,24,47
26.349,7,194i70c76f18a24,195,25,49
27.156,7,194i70c76f18a25,195,26,51
28.1,7,194i70c76f18a26,195,27,53
29.755,7,194i70c76f18a27,195,28,56
31.407,7,194i70c76f18a28,195,29,58
32.444,8,194i70c76f18a29,195,30,60
34.415,8,194i70c76f18a30,195,31,62
35.525,8,194i70c76f18a31,195,32,65
45.162,9,194i70c74g160f51b32,195,33,72
44.141,9,194i70c74g160f51b33,195,34,72
42.142,9,194i70c74g160f51b34,195,35,70
40.539,9,194i70c74g160f51b35,195,36,67
38.501,8,194i70c74g160f51b36,195,37,65
37.442,8,194i70c74g160f51b37,195,38,62
35.955,8,194i70c74g160f51b38,195,39,60
34.587,8,194i70c74g160f51b39,195,40,58
33.77,8,194i70c74g160f51b40,195,41,56
32.761,8,194i70c74g160f51b41,195,42,53
31.967,7,194i70c74g160f51b42,195,43,51
30.65,7,194i70c74g160f51b43,195,44,49
29.208,7,194i70c74g160f51b44,195,45,47
27.595,7,194i70c74g160f51b45,195,46,45
26.644,7,194i70c74g160f51b46,195,47,43
25.406,7,194i70c74g160f51b47,195,48,40
23.988,6,194i70c74g160f51b48,195,49,38
23.022,6,194i70c74g160f51b49,195,50,36
21.854,6,194i70c74g160f51b50,195,51,34
20.924,6,194i70c74g160f51,195,52,32
19.555,6,194i70c76e53b52,195,53,34
16.263,5,194i70c76e53,195,54,32
17.336,5,194i70c76e11a12b54,195,55,34
16.666,5,194i70c76f56b55,195,56,32
15.664,5,194i70c76f56,195,57,30
15.65,5,194i70c57,195,58,30
16.866,5,194i70c57b58,195,59,32
18.273,6,194i70c57b59,195,60,34
17.216,5,194i70c63b60,195,61,22
16.124,5,194i70c63b61,195,62,20
14.112,5,194i70c63b62,195,63,18
11.226,4,194i70c63,195,64,16
15.172,5,194i70c63b64,195,65,18
16.815,5,194i70c63b65,195,66,20
18.854,6,194i70c63b66,195,67,22
20.281,6,194i70c63b67,195,68,25
26.285,7,194i70c63b68,195,69,27
8.804,4,194i70c69,195,70,13
7.137,3,194i70,195,71,11
8.318,4,194i70c71,195,72,13
9.571,4,194i70c72,195,73,16
10.33,4,194i70c73,195,74,18
11.212,4,194i70c74,195,75,20
12.108,5,194i70c75,195,76,22
13.042,5,194i70c76,195,77,25
13.974,5,194i70c77,195,78,27
16.535,5,194i70c78,195,79,32
17.146,5,194i70c76f79,195,80,32
18.971,6,194i70c76f80,195,81,34
22.484,6,194i70c76f81,195,82,38
23.591,6,194i70c76f82,195,83,40
24.497,7,194i70c76f83,195,84,43
25.856,7,194i70c76f84,195,85,45
26.784,7,194i70c76f85,195,86,47
28.347,7,194i70c76f86,195,87,49
29.801,7,194i70c76f87,195,88,51
30.643,7,194i70c76f88,195,89,53
32.092,8,194i70c76f89,195,90,56
27.371,7,194i70c74g97d90,195,91,47
26.561,7,194i70c74g97d91,195,92,45
25.388,7,194i70c74g97d92,195,93,43
23.754,6,194i70c74g97d93,195,94,40
22.421,6,194i70c74g97d94,195,95,38
21.385,6,194i70c74g97d95,195,96,36
20.214,6,194i70c74g97d96,195,97,34
19.182,6,194i70c74g97,195,98,32
20.11,6,194i70c74g97d98,195,99,34
21.158,6,194i70c74g97d99,195,100,36
22.384,6,194i70c74g97d100,195,101,38
24.057,7,194i70c74g160f102d101,195,102,38
23.157,6,194i70c74g160f102,195,103,36
24.054,7,194i70c74g160f102d103,195,104,38
24.772,7,194i70c74g160f102d104,195,105,40
22.477,6,194i70c76e106d105,195,106,45
21.643,6,194i70c76e106,195,107,43
23.217,6,194i70c76e106d107,195,108,45
24.229,7,194i70c76e106d108,195,109,47
24.638,7,194i70c76f81d109,195,110,43
23.434,6,194i70c76f81d110,195,111,40
23.385,6,194i70c76f81d111,195,112,40
24.628,7,194i70c76f81d112,195,113,43
26.107,7,194i70c76f81d113,195,114,45
28.869,7,194i70c76f81d114,195,115,47
31.619,7,194i70c76f81d115,195,116,49
32.986,8,194i70c76f81d116,195,117,51
34.997,8,194i70c76f81d117,195,118,53
36.817,8,194i70c76f81d118,195,119,56
38.27,8,194i70c76f81d119,195,120,58
40.418,9,194i70c76f81d120,195,121,60
41.659,9,194i70c76f81d121,195,122,62
43.74,9,194i70c76f81d122,195,123,65
45.157,9,194i70c76f81d123,195,124,67
31.94,7,194i70c76f88e124,195,125,56
32.268,8,194i70c76e125,195,126,58
29.463,7,194i70c76e126,195,127,56
27.637,7,194i70c76e127,195,128,53
26.881,7,194i70c76e128,195,129,51
25.356,7,194i70c76e129,195,130,49
24.403,7,194i70c76e130,195,131,47
22.925,6,194i70c76e131,195,132,45
20.71,6,194i70c76e132,195,133,40
18.853,6,194i70c76e133,195,134,38
18.091,6,194i70c76e134,195,135,36
17.114,5,194i70c76e135,195,136,34
13.906,5,194i70c76e136,195,137,27
14.066,5,194i70c76e137,195,138,27
15.019,5,194i70c76e138,195,139,30
16.496,5,194i70c76e139,195,140,32
17.34,5,194i70c76e140,195,141,34
18.177,6,194i70c63b60e141,195,142,25
19.379,6,194i70c63b60e142,195,143,27
21.127,6,194i70c63b60e143,195,144,30
23.518,6,194i70c63b60e144,195,145,32
48.028,9,194i70c74g160f145,195,146,62
44.785,9,194i70c74g160f146,195,147,60
43.424,9,194i70c74g160f147,195,148,58
41.814,9,194i70c74g160f148,195,149,56
39.814,8,194i70c74g160f149,195,150,53
37.307,8,194i70c74g160f150,195,151,51
33.869,8,194i70c74g160f151,195,152,49
31.478,7,194i70c74g160f152,195,153,47
